 time            vin             Vr1             i(Vread)        hx              n1              n2              n3              n4              m1              m2              m3              m4              n.x9.xrstdp1.xr2.n1#ngap n.x9.xrstdp2.xr2.n1#ngap n.x9.xrstdp3.xr2.n1#ngap n.x9.xrstdp4.xr2.n1#ngap n.x9.xrstdp5.xr2.n1#ngap n.x9.xrstdp6.xr2.n1#ngap n.x9.xrstdp7.xr2.n1#ngap n.x9.xrstdp8.xr2.n1#ngap n.x9.xrstdp9.xr2.n1#ngap n.x9.xrstdp10.xr2.n1#ngap n.x9.xrstdp11.xr2.n1#ngap n.x9.xrstdp12.xr2.n1#ngap n.x9.xrstdp13.xr2.n1#ngap n.x9.xrstdp14.xr2.n1#ngap n.x9.xrstdp15.xr2.n1#ngap
 7.25600000e-07  1.41438199e+00  2.88610506e-03  8.06559372e-07  7.25890619e-03 -1.61769538e-06 -1.40107955e-07 -1.56968367e-06 -9.36212322e-08  1.18457721e-06 -5.25269142e-07  1.18457533e-06 -5.25143799e-07  9.39589370e-01  9.36587864e-01  9.39589630e-01  9.36587886e-01  9.65639330e-01  9.75037953e-01  9.65639321e-01  9.75037977e-01  9.39558087e-01  9.36645330e-01  9.39558086e-01  9.36645371e-01  9.65635532e-01  9.75057978e-01  9.65635534e-01 
 7.45600000e-07  1.41441319e+00  2.88610560e-03  8.06563213e-07  7.25893317e-03  2.07631688e-06  6.08674139e-07  2.12452984e-06  6.58658582e-07 -7.09968973e-07  9.87992285e-07 -7.09969783e-07  9.87862462e-07  9.39591531e-01  9.36590206e-01  9.39591791e-01  9.36590228e-01  9.65641034e-01  9.75039682e-01  9.65641025e-01  9.75039705e-01  9.39560248e-01  9.36647671e-01  9.39560247e-01  9.36647712e-01  9.65637236e-01  9.75059707e-01  9.65637238e-01 
 7.65600000e-07  1.41442501e+00  2.88610552e-03  8.06565167e-07  7.25895644e-03 -1.59141991e-06 -1.34808132e-07 -1.54268606e-06 -8.78121801e-08  1.17035961e-06 -5.14786802e-07  1.17036265e-06 -5.14659745e-07  9.39593549e-01  9.36592135e-01  9.39593809e-01  9.36592156e-01  9.65642829e-01  9.75041229e-01  9.65642820e-01  9.75041252e-01  9.39562267e-01  9.36649599e-01  9.39562265e-01  9.36649640e-01  9.65639031e-01  9.75061253e-01  9.65639033e-01 
 7.85600000e-07  1.41441749e+00  2.88610607e-03  8.06568955e-07  7.25898362e-03  2.05006381e-06  6.03252538e-07  2.09841156e-06  6.53575607e-07 -6.96021922e-07  9.77413618e-07 -6.96023270e-07  9.77292105e-07  9.39595709e-01  9.36594474e-01  9.39595968e-01  9.36594495e-01  9.65644533e-01  9.75042956e-01  9.65644524e-01  9.75042980e-01  9.39564427e-01  9.36651937e-01  9.39564425e-01  9.36651978e-01  9.65640736e-01  9.75062980e-01  9.65640738e-01 
 8.05600000e-07  1.41439063e+00  2.88610599e-03  8.06570986e-07  7.25900795e-03 -1.56550806e-06 -1.29581381e-07 -1.51607187e-06 -8.20903687e-08  1.15636492e-06 -5.04441353e-07  1.15636395e-06 -5.04318002e-07  9.39597727e-01  9.36596405e-01  9.39597987e-01  9.36596427e-01  9.65646327e-01  9.75044504e-01  9.65646319e-01  9.75044528e-01  9.39566446e-01  9.36653868e-01  9.39566445e-01  9.36653909e-01  9.65642530e-01  9.75064528e-01  9.65642533e-01 
 8.25600000e-07  1.41434447e+00  2.88610654e-03  8.06574712e-07  7.25903404e-03  2.02418190e-06  5.97908363e-07  2.07265271e-06  6.48559677e-07 -6.82284224e-07  9.66987445e-07 -6.82284451e-07  9.66863400e-07  9.39599886e-01  9.36598741e-01  9.39600146e-01  9.36598762e-01  9.65648033e-01  9.75046230e-01  9.65648024e-01  9.75046254e-01  9.39568605e-01  9.36656203e-01  9.39568604e-01  9.36656244e-01  9.65644236e-01  9.75066253e-01  9.65644239e-01 
 8.45600000e-07  1.41427904e+00  2.88610646e-03  8.06576798e-07  7.25905832e-03 -1.53996993e-06 -1.24435924e-07 -1.48985261e-06 -7.64641704e-08  1.14257296e-06 -4.94246246e-07  1.14256960e-06 -4.94128474e-07  9.39601906e-01  9.36600676e-01  9.39602166e-01  9.36600697e-01  9.65649827e-01  9.75047779e-01  9.65649818e-01  9.75047804e-01  9.39570625e-01  9.36658137e-01  9.39570624e-01  9.36658178e-01  9.65646029e-01  9.75067803e-01  9.65646032e-01 
 8.65600000e-07  1.41419435e+00  2.88610701e-03  8.06580457e-07  7.25908494e-03  1.99866788e-06  5.92642564e-07  2.04725346e-06  6.43602847e-07 -6.68747284e-07  9.56701961e-07 -6.68746309e-07  9.56577922e-07  9.39604064e-01  9.36603009e-01  9.39604323e-01  9.36603029e-01  9.65651532e-01  9.75049504e-01  9.65651524e-01  9.75049528e-01  9.39572783e-01  9.36660469e-01  9.39572782e-01  9.36660510e-01  9.65647735e-01  9.75069527e-01  9.65647738e-01 
 8.85600000e-07  1.41409045e+00  2.88610695e-03  8.06582587e-07  7.25910843e-03 -1.51479792e-06 -1.19364659e-07 -1.46401627e-06 -7.09248713e-08  1.12898056e-06 -4.84190831e-07  1.12897951e-06 -4.84076211e-07  9.39606085e-01  9.36604946e-01  9.39606344e-01  9.36604966e-01  9.65653325e-01  9.75051055e-01  9.65653317e-01  9.75051078e-01  9.39574805e-01  9.36662405e-01  9.39574804e-01  9.36662446e-01  9.65649528e-01  9.75071077e-01  9.65649531e-01 
 9.05600000e-07  1.41396736e+00  2.88610750e-03  8.06586196e-07  7.25913529e-03  1.97351788e-06  5.87448783e-07  2.02220267e-06  6.38706965e-07 -6.55413158e-07  9.46558053e-07 -6.55415186e-07  9.46439530e-07  9.39608242e-01  9.36607276e-01  9.39608500e-01  9.36607296e-01  9.65655032e-01  9.75052778e-01  9.65655024e-01  9.75052801e-01  9.39576962e-01  9.36664734e-01  9.39576961e-01  9.36664776e-01  9.65651235e-01  9.75072800e-01  9.65651238e-01 
 9.25600000e-07  1.41382511e+00  2.88610744e-03  8.06588391e-07  7.25915951e-03 -1.48998195e-06 -1.14360886e-07 -1.43855656e-06 -6.54778487e-08  1.11559261e-06 -4.74277843e-07  1.11559227e-06 -4.74160072e-07  9.39610263e-01  9.36609216e-01  9.39610522e-01  9.36609236e-01  9.65656824e-01  9.75054330e-01  9.65656816e-01  9.75054353e-01  9.39578984e-01  9.36666673e-01  9.39578983e-01  9.36666715e-01  9.65653027e-01  9.75074352e-01  9.65653030e-01 
 9.45600000e-07  1.41366372e+00  2.88610800e-03  8.06591961e-07  7.25918537e-03  1.94872438e-06  5.82325941e-07  1.99750077e-06  6.33870657e-07 -6.42279775e-07  9.36554767e-07 -6.42279149e-07  9.36440332e-07  9.39612419e-01  9.36611543e-01  9.39612677e-01  9.36611564e-01  9.65658531e-01  9.75056052e-01  9.65658523e-01  9.75056075e-01  9.39581140e-01  9.36668999e-01  9.39581139e-01  9.36669041e-01  9.65654734e-01  9.75076073e-01  9.65654737e-01 
 9.65600000e-07  1.41348324e+00  2.88610794e-03  8.06594200e-07  7.25920871e-03 -1.46551655e-06 -1.09436716e-07 -1.41346974e-06 -6.01254238e-08  1.10240056e-06 -4.64499815e-07  1.10239710e-06 -4.64385498e-07  9.39614441e-01  9.36613485e-01  9.39614699e-01  9.36613506e-01  9.65660323e-01  9.75057605e-01  9.65660315e-01  9.75057628e-01  9.39583163e-01  9.36670941e-01  9.39583162e-01  9.36670983e-01  9.65656526e-01  9.75077625e-01  9.65656529e-01 
 9.85600000e-07  1.41328369e+00  2.88610850e-03  8.06597716e-07  7.25923534e-03  1.92428139e-06  5.77282037e-07  1.97313967e-06  6.29092849e-07 -6.29336851e-07  9.26692785e-07 -6.29338784e-07  9.26577686e-07  9.39616596e-01  9.36615810e-01  9.39616854e-01  9.36615831e-01  9.65662031e-01  9.75059325e-01  9.65662024e-01  9.75059349e-01  9.39585318e-01  9.36673265e-01  9.39585317e-01  9.36673306e-01  9.65658234e-01  9.75079345e-01  9.65658236e-01 
 1.00560000e-06  1.41306511e+00  2.88610845e-03  8.06599996e-07  7.25925968e-03 -1.44140607e-06 -1.04571553e-07 -1.38875836e-06 -5.48510988e-08  1.08940324e-06 -4.54857858e-07  1.08940504e-06 -4.54745054e-07  9.39618619e-01  9.36617755e-01  9.39618877e-01  9.36617776e-01  9.65663822e-01  9.75060879e-01  9.65663815e-01  9.75060903e-01  9.39587342e-01  9.36675209e-01  9.39587341e-01  9.36675250e-01  9.65660024e-01  9.75080899e-01  9.65660027e-01 
 1.02560000e-06  1.41282752e+00  2.88610902e-03  8.06603469e-07  7.25928540e-03  1.90018424e-06  5.72310741e-07  1.94910581e-06  6.24372092e-07 -6.16590571e-07  9.16966696e-07 -6.16591853e-07  9.16849603e-07  9.39620772e-01  9.36620077e-01  9.39621031e-01  9.36620098e-01  9.65665530e-01  9.75062599e-01  9.65665523e-01  9.75062623e-01  9.39589496e-01  9.36677530e-01  9.39589495e-01  9.36677571e-01  9.65661733e-01  9.75082618e-01  9.65661736e-01 
 1.04560000e-06  1.41257097e+00  2.88610898e-03  8.06605798e-07  7.25930909e-03 -1.41763008e-06 -9.97850104e-08 -1.36440196e-06 -4.96671862e-08  1.07660614e-06 -4.45353516e-07  1.07660708e-06 -4.45238950e-07  9.39622796e-01  9.36622025e-01  9.39623055e-01  9.36622046e-01  9.65667321e-01  9.75064154e-01  9.65667313e-01  9.75064178e-01  9.39591521e-01  9.36679477e-01  9.39591520e-01  9.36679518e-01  9.65663523e-01  9.75084173e-01  9.65663526e-01 
 1.06560000e-06  1.41229549e+00  2.88610954e-03  8.06609236e-07  7.25933556e-03  1.87643371e-06  5.67406222e-07  1.92541296e-06  6.19705930e-07 -6.04030802e-07  9.07372991e-07 -6.04031494e-07  9.07262585e-07  9.39624949e-01  9.36624344e-01  9.39625207e-01  9.36624365e-01  9.65669030e-01  9.75065872e-01  9.65669022e-01  9.75065897e-01  9.39593674e-01  9.36681795e-01  9.39593673e-01  9.36681836e-01  9.65665232e-01  9.75085891e-01  9.65665235e-01 
 1.08560000e-06  1.41200111e+00  2.88610951e-03  8.06611594e-07  7.25935889e-03 -1.39419682e-06 -9.50647730e-08 -1.34040982e-06 -4.45717432e-08  1.06399294e-06 -4.35975831e-07  1.06399293e-06 -4.35866317e-07  9.39626974e-01  9.36626294e-01  9.39627232e-01  9.36626315e-01  9.65670819e-01  9.75067429e-01  9.65670812e-01  9.75067453e-01  9.39595700e-01  9.36683744e-01  9.39595698e-01  9.36683786e-01  9.65667021e-01  9.75087447e-01  9.65667024e-01 
 1.10560000e-06  1.41168787e+00  2.88611008e-03  8.06614989e-07  7.25938549e-03  1.85302182e-06  5.62570106e-07  1.90204345e-06  6.15092670e-07 -5.91658630e-07  8.97911998e-07 -5.91657586e-07  8.97806075e-07  9.39629126e-01  9.36628610e-01  9.39629384e-01  9.36628631e-01  9.65672529e-01  9.75069146e-01  9.65672521e-01  9.75069170e-01  9.39597852e-01  9.36686060e-01  9.39597851e-01  9.36686101e-01  9.65668731e-01  9.75089164e-01  9.65668734e-01 
 1.12560000e-06  1.41135580e+00  2.88611006e-03  8.06617402e-07  7.25940837e-03 -1.37110323e-06 -9.04164931e-08 -1.31677781e-06 -3.95655131e-08  1.05156102e-06 -4.26735976e-07  1.05156462e-06 -4.26629343e-07  9.39631151e-01  9.36630563e-01  9.39631409e-01  9.36630584e-01  9.65674318e-01  9.75070704e-01  9.65674310e-01  9.75070728e-01  9.39599878e-01  9.36688012e-01  9.39599877e-01  9.36688053e-01  9.65670520e-01  9.75090721e-01  9.65670523e-01 
 1.14560000e-06  1.41100495e+00  2.88611063e-03  8.06620758e-07  7.25943389e-03  1.82993701e-06  5.57806039e-07  1.87898764e-06  6.10533504e-07 -5.79473706e-07  8.88586903e-07 -5.79472484e-07  8.88477699e-07  9.39633302e-01  9.36632877e-01  9.39633560e-01  9.36632898e-01  9.65676028e-01  9.75072419e-01  9.65676020e-01  9.75072443e-01  9.39602030e-01  9.36690324e-01  9.39602028e-01  9.36690366e-01  9.65672230e-01  9.75092437e-01  9.65672233e-01 
 1.16560000e-06  1.41063536e+00  2.88611062e-03  8.06623180e-07  7.25945767e-03 -1.34833444e-06 -8.58296717e-08 -1.29349253e-06 -3.46412592e-08  1.03932025e-06 -4.17622788e-07  1.03931997e-06 -4.17513409e-07  9.39635328e-01  9.36634832e-01  9.39635587e-01  9.36634853e-01  9.65677816e-01  9.75073978e-01  9.65677808e-01  9.75074002e-01  9.39604057e-01  9.36692279e-01  9.39604055e-01  9.36692321e-01  9.65674018e-01  9.75093995e-01  9.65674021e-01 
 1.18560000e-06  1.41024706e+00  2.88611120e-03  8.06626499e-07  7.25948414e-03  1.80717846e-06  5.53106193e-07  1.85624826e-06  6.06025254e-07 -5.67466915e-07  8.79383909e-07 -5.67468549e-07  8.79277003e-07  9.39637478e-01  9.36637143e-01  9.39637737e-01  9.36637164e-01  9.65679527e-01  9.75075693e-01  9.65679519e-01  9.75075717e-01  9.39606207e-01  9.36694589e-01  9.39606205e-01  9.36694631e-01  9.65675729e-01  9.75095709e-01  9.65675732e-01 
 1.20560000e-06  1.40984009e+00  2.88611119e-03  8.06628964e-07  7.25950748e-03 -1.32588751e-06 -8.13117214e-08 -1.27055175e-06 -2.98027900e-08  1.02726172e-06 -4.08633975e-07  1.02725902e-06 -4.08529100e-07  9.39639506e-01  9.36639101e-01  9.39639764e-01  9.36639122e-01  9.65681315e-01  9.75077252e-01  9.65681307e-01  9.75077276e-01  9.39608235e-01  9.36696546e-01  9.39608233e-01  9.36696588e-01  9.65677516e-01  9.75097269e-01  9.65677519e-01 
 1.22560000e-06  1.40941449e+00  2.88611177e-03  8.06632250e-07  7.25953278e-03  1.78474777e-06  5.48477482e-07  1.83382292e-06  6.01567379e-07 -5.55639369e-07  8.70312175e-07 -5.55640092e-07  8.70210500e-07  9.39641655e-01  9.36641410e-01  9.39641913e-01  9.36641430e-01  9.65683026e-01  9.75078965e-01  9.65683018e-01  9.75078990e-01  9.39610384e-01  9.36698854e-01  9.39610383e-01  9.36698895e-01  9.65679227e-01  9.75098981e-01  9.65679230e-01 
 1.24560000e-06  1.40897032e+00  2.88611178e-03  8.06634759e-07  7.25955521e-03 -1.30376059e-06 -7.68615376e-08 -1.24795249e-06 -2.50489712e-08  1.01537594e-06 -3.99770581e-07  1.01537573e-06 -3.99668636e-07  9.39643683e-01  9.36643370e-01  9.39643942e-01  9.36643390e-01  9.65684813e-01  9.75080526e-01  9.65684805e-01  9.75080550e-01  9.39612413e-01  9.36700813e-01  9.39612411e-01  9.36700855e-01  9.65681014e-01  9.75100541e-01  9.65681018e-01 
 1.26560000e-06  1.40850759e+00  2.88611237e-03  8.06638018e-07  7.25958204e-03  1.76263439e-06  5.43908385e-07  1.81170011e-06  5.97156378e-07 -5.43989106e-07  8.61365239e-07 -5.43989149e-07  8.61260449e-07  9.39645831e-01  9.36645675e-01  9.39646090e-01  9.36645696e-01  9.65686525e-01  9.75082238e-01  9.65686517e-01  9.75082262e-01  9.39614561e-01  9.36703118e-01  9.39614560e-01  9.36703159e-01  9.65682726e-01  9.75102253e-01  9.65682730e-01 
 1.28560000e-06  1.40802637e+00  2.88611238e-03  8.06640530e-07  7.25960417e-03 -1.28195137e-06 -7.24733040e-08 -1.22569638e-06 -2.03784128e-08  1.00366592e-06 -3.91033442e-07  1.00366612e-06 -3.90930963e-07  9.39647860e-01  9.36647638e-01  9.39648119e-01  9.36647659e-01  9.65688311e-01  9.75083800e-01  9.65688303e-01  9.75083824e-01  9.39616591e-01  9.36705080e-01  9.39616589e-01  9.36705121e-01  9.65684512e-01  9.75103815e-01  9.65684516e-01 
 1.30560000e-06  1.40752670e+00  2.88611298e-03  8.06643751e-07  7.25962966e-03  1.74083157e-06  5.39409381e-07  1.78987489e-06  5.92792492e-07 -5.32513713e-07  8.52538423e-07 -5.32513912e-07  8.52439626e-07  9.39650008e-01  9.36649941e-01  9.39650266e-01  9.36649962e-01  9.65690023e-01  9.75085511e-01  9.65690015e-01  9.75085535e-01  9.39618738e-01  9.36707382e-01  9.39618737e-01  9.36707424e-01  9.65686225e-01  9.75105526e-01  9.65686229e-01 
 1.32560000e-06  1.40700861e+00  2.88611300e-03  8.06646315e-07  7.25965277e-03 -1.26045341e-06 -6.81479340e-08 -1.20376929e-06 -1.57899001e-08  9.92135496e-07 -3.82420333e-07  9.92133085e-07 -3.82319340e-07  9.39652038e-01  9.36651906e-01  9.39652296e-01  9.36651927e-01  9.65691809e-01  9.75087073e-01  9.65691801e-01  9.75087098e-01  9.39620769e-01  9.36709346e-01  9.39620767e-01  9.36709388e-01  9.65688010e-01  9.75107088e-01  9.65688015e-01 
 1.34560000e-06  1.40647215e+00  2.88611361e-03  8.06649525e-07  7.25967778e-03  1.71934476e-06  5.34971481e-07  1.76835006e-06  5.88481440e-07 -5.21206844e-07  8.43839985e-07 -5.21204355e-07  8.43740918e-07  9.39654184e-01  9.36654207e-01  9.39654443e-01  9.36654228e-01  9.65693521e-01  9.75088783e-01  9.65693514e-01  9.75088808e-01  9.39622915e-01  9.36711646e-01  9.39622914e-01  9.36711688e-01  9.65689723e-01  9.75108798e-01  9.65689728e-01 
 1.36560000e-06  1.40591738e+00  2.88611364e-03  8.06652107e-07  7.25970123e-03 -1.23925446e-06 -6.38860962e-08 -1.18217168e-06 -1.12835030e-08  9.80770678e-07 -3.73921895e-07  9.80770949e-07 -3.73823186e-07  9.39656214e-01  9.36656174e-01  9.39656473e-01  9.36656195e-01  9.65695306e-01  9.75090346e-01  9.65695299e-01  9.75090371e-01  9.39624946e-01  9.36713612e-01  9.39624945e-01  9.36713654e-01  9.65691508e-01  9.75110361e-01  9.65691513e-01 
 1.38560000e-06  1.40534433e+00  2.88611426e-03  8.06655293e-07  7.25972568e-03  1.69815754e-06  5.30596480e-07  1.74711369e-06  5.84210758e-07 -5.10067192e-07  8.35255577e-07 -5.10068045e-07  8.35158768e-07  9.39658360e-01  9.36658472e-01  9.39658619e-01  9.36658493e-01  9.65697019e-01  9.75092055e-01  9.65697012e-01  9.75092080e-01  9.39627092e-01  9.36715910e-01  9.39627091e-01  9.36715952e-01  9.65693221e-01  9.75112070e-01  9.65693226e-01 
 1.40560000e-06  1.40475305e+00  2.88611431e-03  8.06657888e-07  7.25974849e-03 -1.21836966e-06 -5.96855103e-08 -1.16090186e-06 -6.86244154e-09  9.69572475e-07 -3.65548143e-07  9.69570521e-07 -3.65451193e-07  9.39660391e-01  9.36660442e-01  9.39660650e-01  9.36660463e-01  9.65698803e-01  9.75093620e-01  9.65698796e-01  9.75093645e-01  9.39629124e-01  9.36717879e-01  9.39629123e-01  9.36717921e-01  9.65695005e-01  9.75113634e-01  9.65695011e-01 
 1.42560000e-06  1.40414360e+00  2.88611493e-03  8.06661047e-07  7.25977400e-03  1.67727614e-06  5.26285303e-07  1.72616597e-06  5.79990516e-07 -4.99097724e-07  8.26799013e-07 -4.99093009e-07  8.26700288e-07  9.39662536e-01  9.36662738e-01  9.39662795e-01  9.36662759e-01  9.65700517e-01  9.75095328e-01  9.65700510e-01  9.75095352e-01  9.39631269e-01  9.36720174e-01  9.39631268e-01  9.36720216e-01  9.65696719e-01  9.75115342e-01  9.65696725e-01 
 1.44560000e-06  1.40351601e+00  2.88611499e-03  8.06663681e-07  7.25979606e-03 -1.19777545e-06 -5.55397129e-08 -1.13994376e-06 -2.51351551e-09  9.58546462e-07 -3.57282597e-07  9.58541548e-07 -3.57188454e-07  9.39664568e-01  9.36664709e-01  9.39664827e-01  9.36664730e-01  9.65702301e-01  9.75096893e-01  9.65702294e-01  9.75096918e-01  9.39633302e-01  9.36722145e-01  9.39633300e-01  9.36722187e-01  9.65698503e-01  9.75116907e-01  9.65698508e-01 
 1.46560000e-06  1.40287035e+00  2.88611563e-03  8.06666826e-07  7.25982022e-03  1.65668459e-06  5.22035947e-07  1.70549835e-06  5.75811386e-07 -4.88283915e-07  8.18449080e-07 -4.88283353e-07  8.18352632e-07  9.39666712e-01  9.36667003e-01  9.39666970e-01  9.36667024e-01  9.65704015e-01  9.75098600e-01  9.65704008e-01  9.75098625e-01  9.39635446e-01  9.36724438e-01  9.39635444e-01  9.36724480e-01  9.65700217e-01  9.75118614e-01  9.65700222e-01 
 1.48560000e-06  1.40220665e+00  2.88611570e-03  8.06669474e-07  7.25984233e-03 -1.17746914e-06 -5.14606651e-08 -1.11930360e-06  1.75394232e-09  9.47676732e-07 -3.49133119e-07  9.47678741e-07 -3.49041345e-07  9.39668744e-01  9.36668977e-01  9.39669003e-01  9.36668998e-01  9.65705798e-01  9.75100167e-01  9.65705791e-01  9.75100191e-01  9.39637479e-01  9.36726411e-01  9.39637478e-01  9.36726454e-01  9.65702001e-01  9.75120180e-01  9.65702006e-01 
 1.50560000e-06  1.40152498e+00  2.88611635e-03  8.06672591e-07  7.25986818e-03  1.63639689e-06  5.17849874e-07  1.68511685e-06  5.71675469e-07 -4.77630381e-07  8.10223847e-07 -4.77632684e-07  8.10130128e-07  9.39670888e-01  9.36671268e-01  9.39671146e-01  9.36671289e-01  9.65707513e-01  9.75101873e-01  9.65707506e-01  9.75101897e-01  9.39639623e-01  9.36728702e-01  9.39639621e-01  9.36728744e-01  9.65703715e-01  9.75121886e-01  9.65703720e-01 
 1.52560000e-06  1.40082537e+00  2.88611643e-03  8.06675259e-07  7.25988915e-03 -1.15745661e-06 -4.74395282e-08 -1.09897900e-06  5.94055348e-09  9.36972687e-07 -3.41103674e-07  9.36970790e-07 -3.41009949e-07  9.39672921e-01  9.36673244e-01  9.39673179e-01  9.36673265e-01  9.65709296e-01  9.75103440e-01  9.65709289e-01  9.75103464e-01  9.39641656e-01  9.36730677e-01  9.39641655e-01  9.36730720e-01  9.65705498e-01  9.75123453e-01  9.65705503e-01 
 1.54560000e-06  1.40010789e+00  2.88611710e-03  8.06678354e-07  7.25991352e-03  1.61638487e-06  5.13717943e-07  1.66500321e-06  5.67582807e-07 -4.67144394e-07  8.02106088e-07 -4.67140656e-07  8.02014715e-07  9.39675063e-01  9.36675533e-01  9.39675322e-01  9.36675554e-01  9.65711011e-01  9.75105144e-01  9.65711004e-01  9.75105169e-01  9.39643799e-01  9.36732965e-01  9.39643798e-01  9.36733007e-01  9.65707214e-01  9.75125158e-01  9.65707218e-01 
 1.56560000e-06  1.39937259e+00  2.88611720e-03  8.06681037e-07  7.25993536e-03 -1.13773050e-06 -4.34725217e-08 -1.07896504e-06  1.00509841e-08  9.26424323e-07 -3.33183986e-07  9.26422502e-07 -3.33089841e-07  9.39677097e-01  9.36677511e-01  9.39677355e-01  9.36677532e-01  9.65712793e-01  9.75106713e-01  9.65712786e-01  9.75106737e-01  9.39645834e-01  9.36734943e-01  9.39645832e-01  9.36734985e-01  9.65708996e-01  9.75126726e-01  9.65709000e-01 
 1.58560000e-06  1.39861952e+00  2.88611787e-03  8.06684122e-07  7.25995940e-03  1.59666005e-06  5.09644476e-07  1.64515721e-06  5.63526670e-07 -4.56811803e-07  7.94100546e-07 -4.56811580e-07  7.94011068e-07  9.39679239e-01  9.36679798e-01  9.39679497e-01  9.36679818e-01  9.65714508e-01  9.75108416e-01  9.65714501e-01  9.75108441e-01  9.39647976e-01  9.36737229e-01  9.39647974e-01  9.36737271e-01  9.65710711e-01  9.75128430e-01  9.65710716e-01 
 1.60560000e-06  1.39784873e+00  2.88611799e-03  8.06686837e-07  7.25998103e-03 -1.11828478e-06 -3.95661887e-08 -1.05925068e-06  1.40842559e-08  9.16031984e-07 -3.25371645e-07  9.16030647e-07 -3.25283040e-07  9.39681273e-01  9.36681778e-01  9.39681531e-01  9.36681799e-01  9.65716289e-01  9.75109985e-01  9.65716283e-01  9.75110010e-01  9.39650011e-01  9.36739209e-01  9.39650009e-01  9.36739250e-01  9.65712493e-01  9.75129999e-01  9.65712498e-01 
 1.62560000e-06  1.39706028e+00  2.88611868e-03  8.06689902e-07  7.26000491e-03  1.57721961e-06  5.05631880e-07  1.62558321e-06  5.59516436e-07 -4.46630367e-07  7.86210873e-07 -4.46629091e-07  7.86121431e-07  9.39683414e-01  9.36684063e-01  9.39683672e-01  9.36684083e-01  9.65718006e-01  9.75111688e-01  9.65717999e-01  9.75111713e-01  9.39652152e-01  9.36741492e-01  9.39652150e-01  9.36741534e-01  9.65714209e-01  9.75131702e-01  9.65714214e-01 
 1.64560000e-06  1.39625423e+00  2.88611882e-03  8.06692621e-07  7.26002543e-03 -1.09911839e-06 -3.57145513e-08 -1.03983904e-06  1.80406780e-08  9.05793001e-07 -3.17673749e-07  9.05791049e-07 -3.17582110e-07  9.39685449e-01  9.36686045e-01  9.39685707e-01  9.36686066e-01  9.65719787e-01  9.75113258e-01  9.65719780e-01  9.75113283e-01  9.39654188e-01  9.36743474e-01  9.39654186e-01  9.36743516e-01  9.65715990e-01  9.75133272e-01  9.65715994e-01 
 1.66560000e-06  1.39543063e+00  2.88611953e-03  8.06695669e-07  7.26004863e-03  1.55805205e-06  5.01673426e-07  1.60626786e-06  5.55545909e-07 -4.36602111e-07  7.78428252e-07 -4.36598987e-07  7.78336734e-07  9.39687589e-01  9.36688327e-01  9.39687847e-01  9.36688348e-01  9.65721503e-01  9.75114960e-01  9.65721497e-01  9.75114985e-01  9.39656328e-01  9.36745755e-01  9.39656326e-01  9.36745797e-01  9.65717706e-01  9.75134973e-01  9.65717711e-01 
 1.68560000e-06  1.39458953e+00  2.88611969e-03  8.06698402e-07  7.26006957e-03 -1.08022125e-06 -3.19222498e-08 -1.02072483e-06  2.19200923e-08  8.95704114e-07 -3.10082160e-07  8.95701727e-07 -3.09990993e-07  9.39689625e-01  9.36690312e-01  9.39689883e-01  9.36690332e-01  9.65723283e-01  9.75116530e-01  9.65723277e-01  9.75116556e-01  9.39658365e-01  9.36747739e-01  9.39658363e-01  9.36747781e-01  9.65719487e-01  9.75136544e-01  9.65719492e-01 
 1.70560000e-06  1.39373100e+00  2.88612042e-03  8.06701450e-07  7.26009255e-03  1.53915603e-06  4.97771571e-07  1.58720815e-06  5.51614172e-07 -4.26723548e-07  7.70750523e-07 -4.26724608e-07  7.70666328e-07  9.39691764e-01  9.36692592e-01  9.39692022e-01  9.36692612e-01  9.65725000e-01  9.75118232e-01  9.65724994e-01  9.75118257e-01  9.39660504e-01  9.36750018e-01  9.39660502e-01  9.36750060e-01  9.65721204e-01  9.75138245e-01  9.65721209e-01 
 1.72560000e-06  1.39285510e+00  2.88612061e-03  8.06704203e-07  7.26011235e-03 -1.06159461e-06 -2.81830557e-08 -1.00189814e-06  2.57278150e-08  8.85766111e-07 -3.02595101e-07  8.85768117e-07 -3.02507343e-07  9.39693801e-01  9.36694578e-01  9.39694059e-01  9.36694599e-01  9.65726781e-01  9.75119804e-01  9.65726774e-01  9.75119829e-01  9.39662541e-01  9.36752004e-01  9.39662539e-01  9.36752046e-01  9.65722984e-01  9.75139816e-01  9.65722989e-01 
 1.74560000e-06  1.39196188e+00  2.88612135e-03  8.06707216e-07  7.26013540e-03  1.52052705e-06  4.93926114e-07  1.56840451e-06  5.47716684e-07 -4.16992979e-07  7.63178346e-07 -4.16992555e-07  7.63095221e-07  9.39695939e-01  9.36696856e-01  9.39696197e-01  9.36696877e-01  9.65728498e-01  9.75121504e-01  9.65728492e-01  9.75121529e-01  9.39664680e-01  9.36754281e-01  9.39664678e-01  9.36754322e-01  9.65724701e-01  9.75141516e-01  9.65724706e-01 
